comment,comment_clean,label,label_id,rate
Tự nhiên lại lộ đường chỉ may màu xanh trên cạp váy màu đen.,tự_nhiên lại lộ đường chỉ may màu xanh trên cạp váy màu đen,NEG,0,2
Hàng k đc rộng như trong hình.,hàng không được rộng như trong hình,NEG,0,2
Đáng để mua.,đáng để mua,NEU,2,3
Mà size 2xl chỉ vừa với người 60kg đổ lại.,mà size 2xl chỉ vừa với người 60kg đổ lại,NEU,2,3
Chị chủ bán hàng dễ thương.,chị chủ bán hàng dễ_thương,POS,1,5
"dáng k đẹp, ống quần cổ chân quá to.","dáng không đẹp , ống_quần cổ_chân quá to",NEG,0,1
Áo bt chất khá xấu Đóng gói sản phẩm chắc chắn.,áo bt chất khá xấu đóng_gói sản_phẩm chắc_chắn,NEU,2,3
Form sản phẩm cũng nhỏ nên chỉ thích hợp cho người nhỏ con từ 45kg trở lại chứ trên 45kg có thể không vừa.,form sản_phẩm cũng nhỏ nên chỉ thích_hợp cho người nhỏ_con từ 45kg trở_lại chứ trên 45kg có_thể không vừa,NEU,2,3
Đóng gói sp chắc chắn time giao hàng nhanh.,đóng_gói sản_phẩm chắc_chắn time giao hàng nhanh,POS,1,5
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh chất lượng so với giá tiền cũng tạm dc.,shop phục_vụ rất tốt thời_gian giao hàng rất nhanh chất_lượng so với giá tiền cũng tạm được,POS,1,4
Chưa mặc đã rách hazzzz.,chưa mặc đã rách hazz,NEG,0,1
Dinh dưỡng cho trẻ ăn dặm mà chua quá.,dinh_dưỡng cho trẻ ăn dặm mà chưa quá,NEG,0,2
Thật sự mình quá ưng cho 1 sp rẻ mà chất lượng .,thâ tôi sư mi nh qua ưng cho 1 sản_phẩm re ma_châ tôi lươ ng,POS,1,5
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Chất lượng sản phẩm tuyệt vời.,đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất xứng_đáng rất xứng_đáng chất_lượng sản_phẩm tuyệt_vời,POS,1,5
"Hàng i hình, chất đẹp.","hàng i hình , chất đẹp",POS,1,5
Bộ màu vàng và màu hồng chất liệu và đườg may đều ổn.,bộ màu vàng và màu hồng chất_liệu và đườg may đều ổn,POS,1,5
Váy đẹp như hình ạ!!,váy đẹp như hình ạ ! !,POS,1,5
Ok tôtt.,ok tôtt,POS,1,5
"Lấy đại khỏi mất công đổi, nhưng ko vui.","lấy đại khỏi mất_công đổi , nhưng không vui",NEU,2,3
Mà cũng đẹp.,mà cũng đẹp,POS,1,5
Mua hàng nhiều lần vẫn rất ưng sp và cách nói chuyện của chị chủ <3.,mua hàng nhiều lần vẫn rất ưng sản_phẩm và cách nói_chuyện của chị chủ 3,NEU,2,3
"Xin lỗi shop nhưng mà sản phẩm quá tệ, đóng gói ko cẩn thận, áo thì đường may kém, may xiên sẹo còn có chỗ ko thèm vắt sổ, dáng áo thì tệ khỏi nói, vải thì khi giặt phai tùn lum hết cả.","xin_lỗi shop nhưng mà sản_phẩm quá tệ , đóng_gói không cẩn_thận , áo thì đường may kém , may xiên sẹo còn có chỗ không thèm vắt_sổ , dáng áo thì tệ khỏi nói , vải thì khi giặt phai tùn lum hết cả",NEG,0,1
Hàng ok cảm ơn shop.,hàng ok cảm_ơn shop,POS,1,5
"Mua 5 món món nào cũng đẹp đáng tiền, giá rẻ mà chất đẹp khuyên nên mua mọi ng ạ.","mua 5 món món nào cũng đẹp xứng_đáng , giá rẻ mà chất đẹp khuyên nên mua mọi ng ạ",POS,1,5
Nhìn hình mình cứ tưởng tay lỡ.,nhìn hình mình cứ tưởng tay lỡ,NEG,0,2
Mọi người yên tâm mua hàng nhé.,mọi người yên_tâm mua hàng nhé,POS,1,4
Nhiều nilon.,nhiều nilon,NEG,0,2
Rửa thấy ko thích lắm.,rửa thấy không thích lắm,NEU,2,3
"Vải mịn mát, hơi mỏng hơn chút nhưng đẹp, mặc thoải mái.","vải mịn mát , hơi mỏng hơn chút nhưng đẹp , mặc thoải_mái",POS,1,4
Tốt Đóng gói sản phẩm chắc chắn.,tốt đóng_gói sản_phẩm chắc_chắn,POS,1,5
Màu ko giống ảnh.,màu không giống ảnh,NEG,0,2
"Đặt 2 đôi nhưng chỉ gửi về 1 đôi, đã có nt cho shop nhưng k nhận được phản hồi.","đặt 2 đôi nhưng chỉ gửi về 1 đôi , đã có nt cho shop nhưng không nhận được phản_hồi",NEG,0,1
Sẽ ủng hộ.,sẽ ủng_hộ,POS,1,4
cl sp binh thuog.,cl sản_phẩm binh thuog,NEU,2,3
"cho viên tẩy vào xong bồn cầu ""nguyễn y vân""(vẫn y nguyên).",cho viên tẩy vào xong bồn_cầu nguyễn y_vân vẫn y_nguyên,NEG,0,2
"Chủ shop nhiệt tình tư vấn, hàng rất đẹp.","chủ shop nhiệt_tình tư_vấn , hàng rất đẹp",POS,1,5
Gửi hàng ko đúng theo đặt hàng.,gửi hàng không đúng theo đặt_hàng,NEU,2,3
"Đã cố ý đặt thêm 2c quần để đc chuyển vào cùng tất bầu đã thiếu hôm trc, có hỏi ý shop là bấm đặt tất bầu luôn nhưng trừ tiền ra vì đã tính tiền ở đợt hàng trc r , và shop oke xong lại bảo kh trừ đc .","đã cố_ý đặt thêm 2c quần để được chuyển vào cùng tất bầu đã thiếu hôm trc , có hỏi ý shop là bấm đặt tất bầu luôn nhưng trừ tiền ra vì đã tính tiền ở đợt hàng trc rồi , và shop oke xong lại bảo không trừ được",NEG,0,2
Nếu có dịp sẽ hợp tác vs shop tiếp ạ.,nếu có dịp sẽ hợp_tác với shop tiếp ạ,POS,1,4
Giày đẹp lắm ạ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,giày đẹp lắm ạ chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,1,5
"Mình mới uống đc 3 ngày, trước đây mình cũng dùng thuốc giảm cân có giá đắt hơn và xuống nhanh nhưng rất khó uống và uống xong chỉ buồn nôn, phê phê lâng lâng cả ngày.","mình mới uống được 3 ngày , trước đây mình cũng dùng thuốc giảm cân có_giá đắt hơn và xuống nhanh nhưng rất khó uống và uống xong chỉ buồn_nôn , phê phê lâng_lâng cả ngày",POS,1,5
"hợp với giá tiền, nhưng áo thun trắng vải khác và from nhỏ hơn so vs mình mua lần đầu nên hơi buồn.","hợp với giá tiền , nhưng áo thun trắng vải khác và from nhỏ hơn so với mình mua lần đầu nên hơi buồn",NEG,0,2
Áo quá to vs lại may ko đc đẹp.,áo quá to với lại may không được đẹp,NEG,0,2
Cũng may order lần 2 mọi thứ đều ok.,cũng may order lần 2 mọi thứ đều ok,POS,1,4
Ko đánh tiền.,không đa nh tiê n,NEG,0,1
Đóng gói sản phẩm rất kém.,đóng_gói sản_phẩm rất kém,NEG,0,1
Hơi buồn vì ko dùng đc. :( Nhựa bị lệch ko lắp đc vào nhau.,hơi buồn vì không dùng được . nhựa bị lệch không lắp được vào nhau,NEG,0,1
"Áo phù hợp với giá tiền, cổ hơi rộng nhưng may lại được.","áo phù_hợp với giá tiền , cổ hơi rộng nhưng may lại được",NEU,2,3
shop giao hang qua cham.,shop giao hang qua cham,NEG,0,2
"Chất lượng sp tốt, giao hàng nhanh , đóng gói sản phẩm chắc chắn.","chất_lượng sản_phẩm tốt , giao hàng nhanh , đóng_gói sản_phẩm chắc_chắn",POS,1,5
Rất là thích.,rất là thích,POS,1,4
Nhưng mình thấy mặc vào vòng 1 mình to hơn huhu.,nhưng mình thấy mặc vào vòng 1 mình to hơn huhu,NEG,0,1
Mẫu này hơi rộng 1 chút đối với người có vòng 1 nhỏ dưới 80cm.,mẫu này hơi rộng 1 chút đối_với người có vòng 1 nhỏ dưới 80cm,NEU,2,3
Thanks shop vì đã gửi gấp cho mình 😍 Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt.,thanks shop vì đã gửi gấp cho mình chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt,POS,1,5
Shop đã liên hệ mình để gửi lại áo mới.,shop đã liên_hệ mình để gửi lại áo mới,POS,1,5
chưa gửi cho mình cái này😂.,chưa gửi cho mình cái này,NEU,2,3
Áo hơi lỗi 1 chút vì giá rẻ nên bị mỏng mặc lộ hết bên trọng nhưng do rẻ nên không đòi hỏi gì nhiều. thanks shop.,áo hơi lỗi 1 chút vì giá rẻ nên bị mỏng mặc lộ hết bên trọng nhưng do rẻ nên không đòi_hỏi gì nhiều . thanks shop,POS,1,4
Nửa tháng có hàng.,nửa tháng có hàng,NEG,0,1
Đường may vai vs dây áo hơi ẩu :) nhưng ks mk may lại đk.,đường may vai với dây áo hơi ẩu nhưng ks mình may lại đk,NEU,2,3
Giống hình form hơi rộng.,giống hình form hơi rộng,NEU,2,3
Tôi rất hài lòng về sản phẩm!,tôi rất hài_lòng về sản_phẩm !,POS,1,5
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm kém Thời gian giao hàng rất nhanh Quá mỏng.,đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm kém thời_gian giao hàng rất nhanh quá mỏng,NEG,0,2
Khó đeo vào tai.,khó đeo vào tai,NEU,2,3
Không tốt.,không tốt,NEG,0,1
Giá nào thì chất ấy.,giá nào thì chất ấy,POS,1,4
"Đóng gói sản phẩm rất đẹp và chắc chắn, mới sử dụng nên chưa thấy thay đổi nhiều.","đóng_gói sản_phẩm rất đẹp và chắc_chắn , mới sử_dụng nên chưa thấy thay_đổi nhiều",POS,1,5
"Chất nóng, cứng.","chất nóng , cứng",NEG,0,1
Vải mỏng giống thun mỏng hơn là len.,vải mỏng giống thun mỏng hơn là len,NEG,0,2
Mỗi tội size S bé nhất rồi mà vẫn rộng.,mỗi tội size s bé nhất rồi mà vẫn rộng,NEU,2,3
Goi hoi mềm.,goi hoi mê mình,NEU,2,3
"Khá đẹp, nhưng thật sự âm thanh không to.","khá đẹp , nhưng thật_sự âm_thanh không to",NEU,2,3
Bình thường mặc quần size 28 cũng tương đương M.,bình_thường mặc quần size 28 cũng tương_đương mình,NEU,2,3
Shop giao hàng lâu 3-4 ngày mới nhận dc.,shop giao hàng lâu 3 4 ngày mới nhận được,NEU,2,3
Thái độ rất kém.,thái_độ rất kém,NEG,0,1
Hàng may lỗi.,hàng may lỗi,NEU,2,3
"Chất vải được so với giá tiền, đường may hơi ẩu.","chất vải được so với giá tiền , đường may hơi ẩu",NEG,0,2
Chất luong sp tôt.,chất luong sản_phẩm tôt,POS,1,5
"Hàng rất đẹp rất ưng ý,giao hàng nhanh đóng gói cẩn thận.","hàng rất đẹp rất ưng_ý , giao hàng nhanh đóng_gói cẩn_thận",POS,1,4
Giá chuẩn.,giá chuẩn,POS,1,5
"Chất lượng sản phẩm tuyệt vời Nhưng giao hàng quá lâu, cả tuần.","chất_lượng sản_phẩm tuyệt_vời nhưng giao hàng quá lâu , cả tuần",POS,1,4
"Giao đủ số lượng nhưng fom áo rất rộng, vải quá mỏng, không có đường may dằn chỉ có đường may vắt sổ thôi.","giao đủ số_lượng nhưng fom áo rất rộng , vải quá mỏng , không có đường may dằn chỉ có đường may vắt_sổ thôi",NEG,0,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt shop phục_vụ rất tốt shop phục_vụ rất tốt,POS,1,5
Đo gói đẹp.,đo gói đẹp,POS,1,4
"Giày đẹp, mang êm.","giày đẹp , mang êm",POS,1,5
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn nhung be minh 3 tuổi nên hơi ngắn.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn nhung be minh 3 tuổi nên hơi ngắn,POS,1,4
Form đẹp nhưng hơi dài.,form đẹp nhưng hơi dài,NEU,2,3
Được tặng gương nhỏ xinh ❤️.,được tặng gương nhỏ xinh,POS,1,4
Shop giao hàng bao nhanh.,shop giao hàng bao nhanh,POS,1,5
Shop còn tặng thêm dây buộc tóc dễ thương nữa.,shop còn tặng thêm dây buộc tóc dễ_thương nữa,POS,1,5
Chất lượng đồ bình thường nhưng shop ghi tên đồ mua là gì lên kiện hàng làm mình dị vs shipper dã man.,chất_lượng đồ bình_thường nhưng shop ghi tên đồ mua là gì lên kiện hàng làm mình dị với shipper dã_man,NEU,2,3
thời gian giao hàng quá chậm.,thời_gian giao hàng quá chậm,NEU,2,3
chất áo mỏng so với hình....,chất áo mỏng so với hình,NEU,2,3
"Đóng gói sản phẩm rất đẹp và chắc chắn, mực có con hơi nhỏ ạ , nhưng vẫn cho shop 5 *vì shop rất dễ thương, mình mua lần 2 này còn đc shop tặng thêm 2 con, mà đóng cũng đẹp lắm.","đóng_gói sản_phẩm rất đẹp và chắc_chắn , mực có con hơi nhỏ ạ , nhưng vẫn cho shop 5 vì shop rất dễ_thương , mình mua lần 2 này còn được shop tặng thêm 2 con , mà đóng cũng đẹp lắm",POS,1,5
Chuột chạy mất dép haha😍😍.,chuột chạy mất dép haha,NEU,2,3
Dinh k noi.,dinh không noi,NEG,0,1
Nhưng trc khi giao hàng K kiểm tra sản phẩm.,nhưng trc khi giao hàng không kiểm_tra sản_phẩm,NEU,2,3
Hàng được.,hàng được,POS,1,5
Chất lượng sản phẩm tạm được mặc hơi bó về phần ống tay ko đc như hình nhưng ksao với giá như vậy đã là quá rẻ so vs sản phẩm.,chất_lượng sản_phẩm tạm được mặc hơi bó về phần ống tay không được như hình nhưng ksao với giá_như_vậy đã là quá rẻ so với sản_phẩm,NEU,2,3
Nhưng phần nách bị đưa ra nhiều quá phải đi bóp lại.,nhưng phần nách bị đưa ra nhiều quá phải đi bóp lại,NEU,2,3
Áo xấu.,áo xấu,NEG,0,2
Gửi áo rách cho khách hàng.,gửi áo rách cho khách_hàng,NEG,0,1
hàng gì như đồ mã hàng dởm mà đem rao bán trên SHOPEE Thiệt mất uy tín của Shopee.,hàng gì như đồ mã hàng dởm mà đem rao bán trên shopee thiệt mất uy_tín của shopee,NEG,0,1
Nhìn đi nhìn lại là 2 kiểu quần khác nhau .,nhìn đi nhìn lại là 2 kiểu quần khác nhau,NEG,0,2
son lên màu đẹp. khoảng tầm 10 15s là khô rồi. giữ màu khá tốt. đánh xong cảm giác hơi khô.,son lên màu đẹp . khoảng tầm 10 15s là khô rồi . giữ màu khá tốt . đánh xong cảm_giác hơi khô,POS,1,4
Shop tư vấn dth.,shop tư_vấn dth,POS,1,5
Vải áo mỏng quá.,vải áo mỏng quá,NEU,2,3
Có điều size S to hơn bình thường nên mình mặc bị rộng tay và vai.,có điều size s to hơn bình_thường nên mình mặc bị rộng tay và vai,POS,1,4
Chất lượng sản phẩm rất kém. chưa mặc mà đã rách.,chất_lượng sản_phẩm rất kém . chưa mặc mà đã rách,NEG,0,1
"Áo không giống trong hình lắm, mình cũng tầm tầm như mẫu nhưng lại mặc bị chật, các bạn mua nên cân nhắc cẩn thận.","áo không giống trong hình lắm , mình cũng tầm_tầm như mẫu nhưng lại mặc bị chật , các bạn mua nên cân_nhắc cẩn_thận",NEG,0,2
Mình mua áo mặc ko vừa muốn đổi mà nt lại thấy shop ko trả lời.,mình mua áo mặc không vừa muốn đổi mà nt lại thấy shop không trả_lời,NEG,0,1
Chất lượng sp tốt nhưng shop giao hàng thiếu.,chất_lượng sản_phẩm tốt nhưng shop giao hàng thiếu,NEG,0,2
Lừa đảo ng mua.,lừa_đảo ng mua,NEG,0,1
Đầm dep giong hinh.,đầm dep giống hinh,POS,1,5
Size áo hơi nhỏ.,size áo hơi nhỏ,POS,1,4
Bảo kiểm tra hàng trc khi gửi mà như này đây.,bảo kiểm_tra hàng trc khi gửi mà như này đây,NEG,0,2
Shop giao nhầm màu.,shop giao nhầm màu,NEG,0,2
"Mặc dù biết áo gấp nhỏ vào để dễ vận chuyển nhưng thực sự là nó quá nhàu và nhiều nếp gấp dù đã giặt nhưng vẫn còn chắc phải là mới phẳng ra được, áo mặc vào hơi ngứa.","mặc_dù biết áo gấp nhỏ vào để dễ vận_chuyển nhưng thực_sự là nó quá nhàu và nhiều nếp gấp dù đã giặt nhưng vẫn còn chắc phải là mới phẳng ra được , áo mặc vào hơi ngứa",NEU,2,3
Nhưng sản phẩm ok. ^^.,nhưng sản_phẩm ok,POS,1,4
"Đẹp từ vỏ ngoài của son son, thân son đến chất son.","đẹp từ vỏ ngoài của son_son , thân son đến chất_son",POS,1,4
Giao hàng nhanh shop giao k đúng màu mình chọn biết sai màu mà shop vẫn gửi cho khách là sao ạ trả lại thì thương mấy anh đi ship hàng lần sau mua shop nhớ đưa đúng màu nhé.,giao hàng nhanh shop giao không đúng màu mình chọn biết sai màu mà shop vẫn gửi cho khách là sao ạ trả lại thì thương mấy anh đi ship hàng lần sau mua shop nhớ đưa đúng màu nhé,NEG,0,2
Vải thun y hình.,vải thun y hình,NEU,2,3
Nói chung hài lòng.,nói_chung hài_lòng,NEU,2,3
Chất lượng sản phẩm tuyệt vời ngoài sức mog đợi luôn ý 😙😙.,chất_lượng sản_phẩm tuyệt_vời ngoài sức mog đợi luôn ý,POS,1,5
