content,score,app_source,sentiment,language,review_text_clean,review_text_segmented
"liên tục hủy đơn cả 20 đơn , tự ý hủy , lại cập nhật khách hàng từ chối nhận trong khi đơn vị vận chuyển không hề liên hệ, khiếu nại nhiều lần nhưng không hiệu quả",1,com.shopee.vn,negative,vi,liên tục hủy đơn cả 20 đơn tự ý hủy lại cập nhật khách hàng từ chối nhận trong khi đơn vị vận chuyển không hề liên hệ khiếu nại nhiều lần nhưng không hiệu quả,liên_tục hủy đơn cả 20 đơn tự_ý hủy lại cập_nhật khách_hàng từ_chối nhận trong khi đơn_vị vận_chuyển không hề liên_hệ khiếu_nại nhiều lần nhưng không hiệu_quả
chịu rồi đặt hàng bị hủy hết hết khóa cái này cái khác giờ lại hủy đơn hàng lớn lí do,1,com.lazada.android,negative,vi,chịu rồi đặt hàng bị hủy hết hết khóa cái này cái khác giờ lại hủy đơn hàng lớn lí do,chịu rồi đặt_hàng bị hủy hết hết khóa cái này cái khác giờ lại hủy đơn hàng lớn_lí_do
"Mình bị lỗi CR01 trong khi chưa mua sản phẩm gì cũng như chưa vi phạm gì, mở được mấy hôm lại khóa, chat cskh vẫn gặp bot",1,com.lazada.android,negative,vi,mình bị lỗi cr01 trong khi chưa mua sản phẩm gì cũng như chưa vi phạm gì mở được mấy hôm lại khóa chat cskh vẫn gặp bot,mình bị lỗi_cr01 trong khi chưa mua sản_phẩm gì cũng như chưa vi_phạm gì mở được mấy hôm lại khóa chat cskh vẫn gặp bot
áp lừa đảo . chưa nhận được tiền hoàn,1,com.lazada.android,negative,vi,áp lừa đảo chưa nhận được tiền hoàn,áp lừa_đảo chưa nhận được tiền hoàn
app lừa đảo . hoàn tiền thì lâu,1,com.lazada.android,negative,vi,app lừa đảo hoàn tiền thì lâu,app lừa_đảo hoàn_tiền thì lâu
"sẽ không bao giờ đặt hàng trong ứng dụng này nữa. đợi hàng thì lâu, shipper ko giao hàng lại để trạng thái người nhận từ chối nhận hàng. không có chức năng rõ ràng để khiếu nại, không có số điện thoại tổng đài để điện trực tiếp chỉ có thể thông qua con AI cleo. quá tệ",1,com.lazada.android,negative,vi,sẽ không bao giờ đặt hàng trong ứng dụng này nữa đợi hàng thì lâu shipper không giao hàng lại để trạng thái người nhận từ chối nhận hàng không có chức năng rõ ràng để khiếu nại không có số điện thoại tổng đài để điện trực tiếp chỉ có thể thông qua con ai cleo quá tệ,sẽ không bao_giờ đặt_hàng trong ứng_dụng này nữa đợi hàng thì lâu_shipper không giao hàng lại để trạng_thái người nhận từ_chối nhận hàng không có chức_năng rõ_ràng để khiếu_nại không có số điện_thoại tổng_đài để điện trực_tiếp chỉ có_thể thông_qua con ai cleo quá tệ
ko biet đăng nhập vào tài khoản ngân hàng dc ko,5,com.lazada.android,positive,vi,không biet đăng nhập vào tài khoản ngân hàng được không,không biet đăng_nhập vào tài_khoản ngân_hàng được không
"Tài khoản kèm số đt bị dính lỗi UL00 vô lý, gọi cskh thì nói tk bị rủi ro nên tạm khoá, làm ăn rất vớ vẩn, tk ko có bất cứ giao dịch nào trong mấy tháng gần đây giờ báo bị rủi ro, dùng cái sàn Lỏ này mới đúng là rủi ro.",1,com.lazada.android,negative,vi,tài khoản kèm số đt bị dính lỗi ul00 vô lý gọi cskh thì nói tk bị rủi ro nên tạm khoá làm ăn rất vớ vẩn tk không có bất cứ giao dịch nào trong mấy tháng gần đây giờ báo bị rủi ro dùng cái sàn lỏ này mới đúng là rủi ro,tài_khoản kèm số đt bị dính lỗi_ul00 vô_lý gọi cskh thì nói tk bị rủi_ro nên tạm khóa làm_ăn rất vớ vẩn tk không có bất_cứ giao_dịch nào trong mấy tháng gần đây giờ báo bị rủi_ro dùng cái sàn lỏ này mới đúng là rủi_ro
"Đặt hàng của shop mall trên lazada mà lazada tự hủy với lí do shop không giao hàng. Vậy mà vẫn là shop mall, vẫn đăng bán trên đó",1,com.lazada.android,negative,vi,đặt hàng của shop mall trên lazada mà lazada tự hủy với lí do shop không giao hàng vậy mà vẫn là shop mall vẫn đăng bán trên đó,đặt_hàng của shop mall trên lazada mà lazada tự_hủy với lí_do shop không giao hàng vậy_mà vẫn là shop mall vẫn đăng_bán trên đó
"mới tạo tk xog bị khóa là sao, xin 1 lời giải thích",1,com.lazada.android,negative,vi,mới tạo tk xog bị khóa là sao xin 1 lời giải thích,mới tạo tk xog bị khóa là sao xin 1 lời giải_thích
Tiện ích. Thanks nhà phát triển!,5,com.lazada.android,positive,vi,tiện ích thanks nhà phát triển,tiện_ích thanks nhà phát_triển
"làm ăn chán, các shop k uy tín giao sai hàng",1,com.lazada.android,negative,vi,làm ăn chán các shop không uy tín giao sai hàng,làm_ăn chán các shop không uy_tín giao sai hàng
tốt nhx hơi bất tiện vì lần này xài lại phải có có chứng minh thư r phải nhập mã nữa. Bất tiện,4,com.lazada.android,positive,vi,tốt nhx hơi bất tiện vì lần này xài lại phải có có chứng minh thư rồi phải nhập mã nữa bất tiện,tốt nhx hơi bất_tiện vì lần này xài lại phải có có chứng_minh_thư rồi phải nhập_mã nữa bất_tiện
"đồ rẻ, phí ship đắt",3,com.lazada.android,neutral,vi,đồ rẻ phí ship đắt,đồ rẻ_phí ship đắt
chính sách về hủy hàng của lazada khiến tao không muốn mua hàng trên lazada nữa,1,com.lazada.android,negative,vi,chính sách về hủy hàng của lazada khiến tao không muốn mua hàng trên lazada nữa,chính_sách về hủy hàng của lazada khiến tao không muốn mua hàng trên lazada nữa
💯,5,com.lazada.android,positive,vi,,
"toàn đơn ảo, đặt hàng không có hàng về tay",1,com.lazada.android,negative,vi,toàn đơn ảo đặt hàng không có hàng về tay,toàn đơn_ảo đặt_hàng không có hàng về tay
ko nên trải ngiệm,1,com.lazada.android,negative,vi,không nên trải ngiệm,không nên trải ngiệm
dm quảng cáo cũng tải game,1,com.lazada.android,negative,vi,tệ quảng cáo cũng tải game,tệ quảng_cáo cũng tải game
"Quá tệ tài khoản mới mua 1,2 đơn đã khoá voucher không cho dùng nữa. Gọi báo nhân viên thì nói lỗin CR01 không mở được quá tệ",1,com.lazada.android,negative,vi,quá tệ tài khoản mới mua 1 2 đơn đã khoá voucher không cho dùng nữa gọi báo nhân viên thì nói lỗin cr01 không mở được quá tệ,quá tệ tài_khoản mới mua 1 2 đơn đã khóa voucher không cho dùng nữa gọi báo nhân_viên thì nói lỗin_cr01 không mở được quá tệ
"Sale 12/12 Tmall thì bị CR01 ,nhắn cho bên cskh thì trả lời chung chung không giải quyết được .😡😡😡😡😡😡😡😡 Đề nghị bên Lazada gỡ ngay CR01. Cskh chưa bao giờ giải quyết được vấn đề của khách hàng.Phản ánh từ 12/12/2025 đến hôm nay 26/12/2025 mới hết lỗi CR01. Tiếp tục lỗi cr01 từ 15/01/2026 đến 5/3/2026 dù không mua gì cả 🤬🤬🤬🤬🤬🤬 Nhân Viên hỗ trợ có cũng như không ,phản ánh thì chỉ có bảo là do hệ thống không giải quyết được !!!!",1,com.lazada.android,negative,vi,sale 12 12 tmall thì bị cr01 nhắn cho bên cskh thì trả lời chung chung không giải quyết được đề nghị bên lazada gỡ ngay cr01 cskh chưa bao giờ giải quyết được vấn đề của khách hàng phản ánh từ 12 12 2025 đến hôm nay 26 12 2025 mới hết lỗi cr01 tiếp tục lỗi cr01 từ 15 01 2026 đến 5 3 2026 dù không mua gì cả nhân viên hỗ trợ có cũng như không phản ánh thì chỉ có bảo là do hệ thống không giải quyết được,sale 12 12 tmall thì bị cr01 nhắn cho bên cskh thì trả_lời chung_chung không giải_quyết được đề_nghị bên lazada gỡ ngay cr01 cskh chưa bao_giờ giải_quyết được vấn_đề của khách_hàng phản_ánh từ 12 12 2025 đến hôm_nay 26 12 2025 mới hết lỗi cr01 tiếp_tục lỗi cr01 từ 15 01 2026 đến 5 3 2026 dù không mua gì cả nhân_viên hỗ_trợ có cũng như không phản_ánh thì chỉ có bảo là do hệ_thống không giải_quyết được
tệ hại,1,com.lazada.android,negative,vi,tệ hại,tệ_hại
"ko hiểu sao lúc nào tạo tài khoản đều bị khoá, rất khó chịu",1,com.lazada.android,negative,vi,không hiểu sao lúc nào tạo tài khoản đều bị khoá rất khó chịu,không hiểu sao lúc_nào tạo tài_khoản đều bị khóa rất khó_chịu
chịu rồi muốn mua hàng mà cứ lỗi áp mã voucher không đc liên hệ tư vấn viên giải quyết không được đợi mãi acc vẫn lỗi?? khó hiểu,1,com.lazada.android,negative,vi,chịu rồi muốn mua hàng mà cứ lỗi áp mã voucher không đc liên hệ tư vấn viên giải quyết không được đợi mãi tài khoản vẫn lỗi khó hiểu,chịu rồi muốn mua hàng mà cứ lỗi áp_mã voucher không đc liên_hệ tư_vấn_viên giải_quyết không được đợi mãi tài_khoản vẫn lỗi khó hiểu
"ứng dụng mua hàng internet tệ nhất từng thấy=)) khách đặt 1 đằng shop giao 1 nẻo. nhắn tin shop hỗ trỡ thì không nhắn lại 1 câu nào. nhắn cho lazada thì vấn đề ở video khui hàng? ok không video khui hằng thì nhìn cái ảnh shipper chụp hộ cái: đóng gói tệ hại, in bill thì lệch. trả hàng xong thì lại giao lại cho khách. trả tiền thì chẳng thấy đâu. nhắn tin thương lượng thì câm như hến. cskh tệ.",1,com.lazada.android,negative,vi,ứng dụng mua hàng internet tệ nhất từng thấy khách đặt 1 đằng shop giao 1 nẻo nhắn tin shop hỗ trỡ thì không nhắn lại 1 câu nào nhắn cho lazada thì vấn đề ở video khui hàng ok không video khui hằng thì nhìn cái ảnh shipper chụp hộ cái đóng gói tệ hại in bill thì lệch trả hàng xong thì lại giao lại cho khách trả tiền thì chẳng thấy đâu nhắn tin thương lượng thì câm như hến cskh tệ,ứng_dụng mua hàng internet_tệ nhất từng thấy khách đặt 1 đằng shop giao 1 nẻo nhắn_tin shop hỗ_trỡ thì không nhắn lại 1 câu nào nhắn cho lazada thì vấn_đề ở video khui hàng ok không video khui hằng thì nhìn cái ảnh shipper chụp hộ cái đóng_gói tệ_hại in bill thì lệch trả hàng xong thì lại giao lại cho khách trả tiền thì chẳng thấy đâu nhắn_tin thương_lượng thì câm như hến cskh tệ
Hôm nay app bị lỗi hay sao mà chơi tưới cây đến lúc thu hoạch thì không được freeship! Lót dép chờ Lazada chỉnh sửa lại. Buồn.,3,com.lazada.android,neutral,vi,hôm nay app bị lỗi hay sao mà chơi tưới cây đến lúc thu hoạch thì không được freeship lót dép chờ lazada chỉnh sửa lại buồn,hôm_nay app bị lỗi hay sao mà chơi tưới cây đến lúc thu_hoạch thì không được freeship_lót dép chờ lazada_chỉnh_sửa lại buồn
Đang mua sắm bình thường tự nhiên bị lỗi CR01 mãi không fix được quá chán với cách vận hành của sàn cũng như hệ thống,1,com.lazada.android,negative,vi,đang mua sắm bình thường tự nhiên bị lỗi cr01 mãi không fix được quá chán với cách vận hành của sàn cũng như hệ thống,đang mua_sắm bình_thường tự_nhiên bị lỗi cr01 mãi không fix được quá chán với cách vận_hành của sàn cũng như hệ_thống
tải áp về đảo bảo mọi ng ko săn đc vé theo ý muốn đâu (vs những ng muốn săn seo 0k) . 1 sao,1,com.lazada.android,negative,vi,tải áp về đảo bảo mọi người không săn đc vé theo ý muốn đâu vs những người muốn săn seo 0k 1 sao,tải áp về đảo bảo mọi người không săn đc vé theo ý_muốn đâu vs những người muốn săn seo 0 k 1 sao
voucher gà hơn shoppe nữa,1,com.lazada.android,negative,vi,voucher gà hơn shoppe nữa,voucher gà hơn shoppe nữa
tự nhiên đặt hàng xong shipper giao hàng rồi cái mấy bữa sau đơn hàng đã giao tự động bị hủy xong shipper đòi lại hàng rồi khi đưa hàng cho thì nói là hàng giả kia rồi chửi đập phá um sùm luôn đọc báo Công an bị công an không chịu xử lý luôn mấy ngày nay làm rùm beng cái nhà chịu...,1,com.lazada.android,negative,vi,tự nhiên đặt hàng xong shipper giao hàng rồi cái mấy bữa sau đơn hàng đã giao tự động bị hủy xong shipper đòi lại hàng rồi khi đưa hàng cho thì nói là hàng giả kia rồi chửi đập phá um sùm luôn đọc báo công an bị công an không chịu xử lý luôn mấy ngày nay làm rùm beng cái nhà chịu,tự_nhiên đặt_hàng xong shipper giao hàng rồi cái mấy bữa sau đơn hàng đã giao tự_động bị hủy xong shipper_đòi lại hàng rồi khi đưa hàng cho thì nói là hàng giả kia rồi chửi đập phá um_sùm luôn đọc báo công_an bị công_an không chịu xử_lý luôn mấy ngày_nay làm rùm beng cái nhà chịu
"Đã báo nhiều lần hoàn tiền về tài khoản VIB , rồi tự ý hoàn tiền về Sacombank , mà tài khoản Sacombank đã bị khoá , làm việc thiếu trách nhiệm , coi thường khách hàng , giờ coi như tôi bị mất mấy trăm ngàn",1,com.lazada.android,negative,vi,đã báo nhiều lần hoàn tiền về tài khoản vib rồi tự ý hoàn tiền về sacombank mà tài khoản sacombank đã bị khoá làm việc thiếu trách nhiệm coi thường khách hàng giờ coi như tôi bị mất mấy trăm ngàn,đã báo nhiều lần hoàn_tiền về tài_khoản vib rồi tự_ý hoàn tiền về sacombank mà tài_khoản sacombank đã bị khóa làm_việc thiếu trách_nhiệm coi_thường khách_hàng giờ coi như tôi bị mất mấy trăm_ngàn
không biết diễn tả thế nào đồ 0 đồng ship 195.780 ngàn ship giữ mắc dậy hả đồ 0 đồng,1,com.lazada.android,negative,vi,không biết diễn tả thế nào đồ 0 đồng ship 195 780 ngàn ship giữ mắc dậy hả đồ 0 đồng,không biết diễn_tả thế_nào đồ 0 đồng ship 195 780 ngàn ship giữ mắc dậy hả đồ 0 đồng
"bao nhiêu năm dùng , tin tưởng thậm trí thanh toán trước mà nay cho quả CR01, buồn",1,com.lazada.android,negative,vi,bao nhiêu năm dùng tin tưởng thậm trí thanh toán trước mà nay cho quả cr01 buồn,bao_nhiêu năm dùng tin_tưởng thậm_trí thanh_toán trước mà nay cho quả cr01 buồn
chất lượng quá tệ mua hàng bị lừa đảo mua hạt giống nhưng nhận hàng chỉ là mớ rẻ rách. nghĩ là giá trị thấp khi nhận hàng k kiểm tra ai mà ngờ là lừa đảo,1,com.lazada.android,negative,vi,chất lượng quá tệ mua hàng bị lừa đảo mua hạt giống nhưng nhận hàng chỉ là mớ rẻ rách nghĩ là giá trị thấp khi nhận hàng không kiểm tra ai mà ngờ là lừa đảo,chất_lượng quá tệ mua hàng bị lừa_đảo mua hạt_giống nhưng nhận hàng chỉ là mớ rẻ rách nghĩ là giá_trị thấp khi nhận hàng_không kiểm_tra ai mà ngờ là lừa_đảo
