app,content,score,sentiment,review_clean,review_segmented,language,original_label,cleaned_label,text_pred,text_conf,text_reason,final_label,decision_type,final_confidence
Shopee,shopee bây giờ rất uy tín mọi người ủng hộ cho Shopee nhé,5,positive,shopee bây giờ rất uy tín mọi người ủng hộ cho shopee nhé,shopee bây_giờ rất uy_tín mọi người ủng_hộ cho shopee nhé,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,ứng dụng dùng tốt,5,positive,ứng dụng dùng tốt,ứng_dụng dùng tốt,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,Đặt giao nhanh 48h. 3 ngày vẫn chưa thấy giao.,5,positive,đặt giao nhanh 48h 3 ngày vẫn chưa thấy giao,đặt giao nhanh 48 h 3 ngày vẫn chưa thấy giao,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Hơi đầu tư,5,positive,hơi đầu tư,hơi đầu_tư,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"App khá ổn giao hàng nhanh nữa, đồ siêu xinh luôn á^^",5,positive,app khá ổn giao hàng nhanh nữa đồ siêu xinh luôn á,app khá ổn giao hàng nhanh nữa đồ siêu_xinh luôn á,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Tiki,"Shop giao đúng hàng đúng sp ,đóng gói cẩn thận, rất hài lòng",5,positive,cửa hàng giao đu ng ha ng đu ng sản phẩm đo ng go i câ n thâ n râ t ha i lo ng,cửa_hàng giao_đu ng ha ng đu_ng sản_phẩm đo ng go i câ n thâ n râ t ha i lo ng,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,"tốt , chất lượng",5,positive,tốt chất lượng,tốt chất_lượng,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,"dễ các mua sản phẩm ,ko mất thời gian,hàng ok",5,positive,dễ các mua sản phẩm không mất thời gian hàng ok,dễ các mua sản_phẩm không mất thời_gian_hàng ok,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,"giao hàng nhanh, giá tốt, nhiều mẫu mã",5,positive,giao hàng nhanh giá tốt nhiều mẫu mã,giao hàng nhanh giá tốt nhiều mẫu_mã,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Shopee,shopee đã giúp tôi mua rất nhiều đồ mà tôi cần,5,positive,shopee đã giúp tôi mua rất nhiều đồ mà tôi cần,shopee đã giúp tôi mua rất nhiều đồ mà tôi cần,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Tiki shop online siêu tiên,5,positive,tiki cửa hàng online siêu tiên,tiki cửa_hàng online siêu_tiên,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,Rất hay và tuyệt vời,5,positive,rất hay và tuyệt vời,rất hay và tuyệt_vời,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,t thấy cg cg đóoo,5,positive,t thấy cg cg đóoo,t thấy cg cg đóoo,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,đáp ứng mua người tiêu dùng .thuận tiên,5,positive,đáp ứng mua người tiêu dùng thuận tiên,đáp_ứng mua người tiêu_dùng thuận_tiên,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,nhanh gọn,5,positive,nhanh gọn,nhanh gọn,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,H choi ďuoc gta 5 gioi,5,positive,h choi ďuoc gta 5 gioi,h choi ďuoc gta 5 gioi,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Tốt và nhanh...,5,positive,tốt và nhanh,tốt và nhanh,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Tiki,"Ứng dụng rất hay bán hàng chất lượng, giao hàng nhanh, người bán tư vấn rất nhiệt tình nữa rất đáng sử dụng",5,positive,ứng dụng rất hay bán hàng chất lượng giao hàng nhanh người bán tư vấn rất nhiệt tình nữa rất đáng sử dụng,ứng_dụng rất hay bán hàng chất_lượng giao hàng nhanh người bán tư_vấn rất nhiệt_tình nữa rất đáng sử_dụng,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Shopee,"đồ ở trên đây rất đa dạng, tôi rất thích",5,positive,đồ ở trên đây rất đa dạng tôi rất thích,đồ ở trên đây rất đa_dạng tôi rất thích,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,app rất ổn nha mn,5,positive,app rất ổn nha mn,app rất ổn_nha mn,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,nhiều món đồ ngon bổ rẻ,4,positive,nhiều món đồ ngon bổ rẻ,nhiều món đồ ngon_bổ rẻ,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Lazada,Tại sao khi đặc hàng thông tin đầy đủ mà lazada chưa giao rồi tự hủy đơn là sao vậy,5,positive,tại sao khi đặc hàng thông tin đầy đủ mà lazada chưa giao rồi tự hủy đơn là sao vậy,tại_sao khi đặc_hàng thông_tin đầy_đủ mà lazada chưa giao rồi tự hủy_đơn là sao vậy,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,ứng dụng shoper đáng tin cậy,5,positive,ứng dụng shoper đáng tin cậy,ứng_dụng shoper đáng tin_cậy,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,rất nhanh,5,positive,rất nhanh,rất nhanh,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,"OK, nơi đáng tin cậy.",5,positive,ok nơi đáng tin cậy,ok nơi đáng tin_cậy,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,giao không đung sp,4,positive,giao không đung sản phẩm,giao không đung_sản_phẩm,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Dịch vụ chưa tốt,1,negative,dịch vụ chưa tốt,dịch_vụ chưa tốt,vi,1,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,app mua sắp rất tiện cho mọi người và rất chu đáo,5,positive,app mua sắp rất tiện cho mọi người và rất chu đáo,app mua sắp rất tiện cho mọi người và rất chu_đáo,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,tuyệt vơi,5,positive,tuyệt vơi,tuyệt_vơi,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,dùng ok,5,positive,dùng ok,dùng ok,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,App ok đó,5,positive,app ok đó,app ok đó,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,ok víp,5,positive,ok víp,ok víp,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,Đây là một nền tảng mua hàng mà ai cũng nên tải,5,positive,đây là một nền tảng mua hàng mà ai cũng nên tải,đây là một nền_tảng mua hàng mà ai cũng nên tải,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Giao hẹn tốt, chuẩn hàng,uy tín.",5,positive,giao hẹn tốt chuẩn hàng uy tín,giao hẹn tốt chuẩn hàng uy_tín,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,có đủ các đồ và dùng rất thích,5,positive,có đủ các đồ và dùng rất thích,có đủ các đồ và dùng rất thích,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,ít vocho,4,positive,ít vocho,ít vocho,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Verry google,5,positive,verry google,verry google,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"ƯơzA, y@S, ưl##",5,positive,ươza y s ưl,ươza y_s ưl,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,OK đó,5,positive,ok đó,ok đó,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Tôi đã xóa đi ứng dụng này rồi. Nhưng giờ tẢi lại để mua 1 chiếc Điện thoại trên ứng dụng Tiki này. Không biết là họ có giao đúng sản phẩm như Quảng cáo hay không?, không biết là hàng Chính hãng hay không?.",5,positive,tôi đa xo a đi ư ng du ng na y rô i nhưng giơ ta i la i đê mua 1 chiê c điê n thoa i trên ư ng du ng tiki na y không biê t la ho co giao đu ng sa n phâ m như qua ng ca o hay không không biê t la ha ng chi nh ha ng hay không,tôi đa_xo a đi ư ng du_ng na_y_rô i nhưng giơ ta i_la i đê mua 1 chiê c điê n thoa i trên ư ng du_ng tiki na_y không biê t_la ho_co giao đu_ng sa_n phâ m như qua ng ca_o hay không không biê t la ha ng chi nh ha ng hay không,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,ứng dụng rất tuyệt vời,5,positive,ứng dụng rất tuyệt vời,ứng_dụng rất tuyệt_vời,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,Cải thiện hơn r,4,positive,cải thiện hơn r,cải_thiện hơn r,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Giao hàng nhanh giá cả hợp k Lí,5,positive,giao hàng nhanh giá cả hợp không lí,giao hàng nhanh giá_cả hợp không lí,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,Dùng OK phết,4,positive,dùng ok phết,dùng ok phết,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,có Reno 15f không ạ,5,positive,có reno 15f không ạ,có reno 15 f không ạ,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,tốt mua hàng dễ dàng được nhiều ưu đãi voucher,5,positive,tốt mua hàng dễ dàng được nhiều ưu đãi voucher,tốt mua hàng dễ_dàng được nhiều ưu_đãi voucher,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,"Khi ai kẹt gõ VayTotNhat kiếm 5tr thực sự ok. Về trong nay mai lazada hết vốn rồi hay sao ý phí vận chuyển ăn trên trời, mà giảm thì cho có tí):)",5,positive,khi ai kẹt gõ vaytotnhat kiếm 5tr thực sự ok về trong nay mai lazada hết vốn rồi hay sao ý phí vận chuyển ăn trên trời mà giảm thì cho có tí,khi ai kẹt gõ vaytotnhat kiếm 5 tr thực_sự ok về trong nay_mai lazada hết vốn rồi hay sao ý_phí vận_chuyển ăn trên trời mà giảm thì cho có tí,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Shopee,sao tôi đặt nó tự hủy vậy,5,positive,sao tôi đặt nó tự hủy vậy,sao tôi đặt nó tự hủy vậy,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,rất rõ ràng rẻ có shop còn uy tín nữa😃,5,positive,rất rõ ràng rẻ có cửa hàng còn uy tín nữa,rất rõ_ràng rẻ có cửa_hàng còn uy_tín nữa,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Ô re,5,positive,ô re,ô re,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,tạm ổn👌,5,positive,tạm ổn,tạm ổn,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,lazada mãi đỉnh,5,positive,lazada mãi đỉnh,lazada mãi đỉnh,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Hay và rất điện lợi,5,positive,hay và rất điện lợi,hay và rất điện_lợi,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,app ổn phết,5,positive,app ổn phết,app ổn phết,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Mình có 1 số góp ý ntn, mình nghĩ lịch sử mua hàng của tiki nên chi tiết hơn,mình vào thử sản phẩm đã mua thì ko thấy ngày nào mua,hay hoá đơn thanh toán ... Nói chung ko có thông tin gì ngoài hình ảnh sp mình từng mua cả. Mình thấy có tiki xu cơ mà có vẻ cũng hơi khó lấy .Cìn lại thì tương đối ổn",4,positive,mình có 1 số góp ý ntn mình nghĩ lịch sử mua hàng của tiki nên chi tiết hơn mình vào thử sản phẩm đã mua thì không thấy ngày nào mua hay hoá đơn thanh toán nói chung không có thông tin gì ngoài hình ảnh sản phẩm mình từng mua cả mình thấy có tiki xu cơ mà có vẻ cũng hơi khó lấy cìn lại thì tương đối ổn,mình có 1 số góp_ý ntn mình nghĩ lịch_sử mua hàng của tiki nên chi_tiết hơn mình vào thử sản_phẩm đã mua thì không thấy ngày nào mua hay hóa đơn thanh_toán nói_chung không có thông_tin gì ngoài hình_ảnh sản_phẩm mình từng mua cả mình thấy có tiki xu_cơ mà có_vẻ cũng hơi khó lấy cìn lại thì tương_đối ổn,vi,1,1,1.0,0.7,2 từ tích cực,1.0,score_based,1.0
Tiki,Ship càng ngày càng đắt. Ship thì lâu VCC toàn sai ngày giao dự kiến 2-3-7 ngày. Nhất là bọn J&T. Thời còn freeship 30/ đơn 149k lại còn giao nhanh như bên BEST còn muốn mua liên tục.....nát,1,negative,ship càng ngày càng đắt ship thì lâu vcc toàn sai ngày giao dự kiến 2 3 7 ngày nhất là bọn j t thời còn freeship 30 đơn 149k lại còn giao nhanh như bên best còn muốn mua liên tục nát,ship càng_ngày_càng đắt_ship thì lâu_vcc toàn sai ngày giao dự_kiến 2 3 7 ngày nhất là bọn j t thời còn freeship 30 đơn 149 k lại còn giao nhanh như bên best còn muốn mua liên_tục nát,vi,1,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Đặt hàng trả tiền ship dang hoàng cứ bắt ra kho nhận hàng k dc sao ok,1,negative,đặt hàng trả tiền ship dang hoàng cứ bắt ra kho nhận hàng không được sao ok,đặt_hàng trả tiền ship dang_hoàng cứ bắt ra kho nhận hàng_không được sao ok,vi,1,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Tải vì có hat😘😘,5,positive,tải vì có hat,tải vì có hat,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,ổn nhaaa,5,positive,ổn nha,ổn nha,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,"Tất cả các shop đăng bán hàng kiểu không trung thực,đăng một giá vào mua thì giá cao hơn,cần xem xét lại việc này.",4,positive,tất cả các cửa hàng đăng bán hàng kiểu không trung thực đăng một giá vào mua thì giá cao hơn cần xem xét lại việc này,tất_cả các cửa_hàng đăng bán hàng kiểu không_trung_thực đăng một giá vào mua thì giá cao hơn cần xem_xét lại việc này,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,cái công ty lazada . không giống shopee nó của thằng Trung Quốc làm Việt rất cẩu thả 1 công ty lớn không nguyêm ngoặc đối với shop bán để rất nhiều shop nhất shop nước ngoài đóng gói rất sơ xoài . về bể hư hết.có cả hàng hư nửa. -làm thủ tục trả hàng.bị từ chối thường xuyên -vậy nền tảng nài.còn uy tính lâu dài nữa không,1,negative,cái công ty lazada không giống shopee nó của thằng trung quốc làm việt rất cẩu thả 1 công ty lớn không nguyêm ngoặc đối với cửa hàng bán để rất nhiều cửa hàng nhất cửa hàng nước ngoài đóng gói rất sơ xoài về bể hư hết có cả hàng hư nửa làm thủ tục trả hàng bị từ chối thường xuyên vậy nền tảng nài còn uy tính lâu dài nữa không,cái công_ty lazada không giống shopee nó của thằng trung_quốc làm việt rất cẩu_thả 1 công_ty lớn không nguyêm_ngoặc đối_với cửa_hàng bán để rất nhiều cửa_hàng nhất cửa_hàng nước_ngoài đóng_gói rất sơ_xoài về bể hư hết có cả hàng hư nửa làm thủ_tục trả hàng bị từ_chối thường_xuyên vậy nền_tảng nài còn uy_tính lâu_dài nữa không,vi,1,0,0.0,0.8,Có 'hư',0.0,score_based,1.0
Shopee,"mình đã mua nhiều lần và vẫn đang tiếp tục mua hàng, có nhiều mã giảm giá, uy tín, rất ok",5,positive,mình đã mua nhiều lần và vẫn đang tiếp tục mua hàng có nhiều mã giảm giá uy tín rất ok,mình đã mua nhiều lần và vẫn đang tiếp_tục mua hàng có nhiều mã giảm_giá uy_tín rất ok,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Dao hàng nhanh nhưng hơi đắt,5,positive,dao hàng nhanh nhưng hơi đắt,dao hàng nhanh nhưng hơi đắt,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,yêu lazada nhiều lắm,5,positive,yêu lazada nhiều lắm,yêu lazada nhiều lắm,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,cái gì cũng ngon hết 😍😍😍😍,5,positive,cái gì cũng ngon hết,cái gì cũng ngon hết,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,tốt tốt,5,positive,tốt tốt,tốt tốt,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,rat tuyet voi,5,positive,rat tuyet voi,rat tuyet voi,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,được miễn phí vận chuyển quá tốt,5,positive,được miễn phí vận chuyển quá tốt,được miễn_phí vận_chuyển quá tốt,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,Gian hàng nhanh chóng,5,positive,gian hàng nhanh chóng,gian_hàng nhanh_chóng,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,giất nhiệt tình và nhiều đồ mới,5,positive,giất nhiệt tình và nhiều đồ mới,giất nhiệt_tình và nhiều đồ mới,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,rất nhanh phục vụ chu đá0,5,positive,rất nhanh phục vụ chu đá0,rất nhanh phục_vụ chu_đá0,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,"hay thật, mình mua hàng và 1 ngày đẹp trời tự ý cho mình vào cr01 luôn, ủa mình có làm gì đâu??🙁",1,negative,hay thật mình mua hàng và 1 ngày đẹp trời tự ý cho mình vào cr01 luôn ủa mình có làm gì đâu,hay thật mình mua hàng và 1 ngày đẹp trời tự_ý cho mình vào cr01 luôn ủa mình có làm gì đâu,vi,1,0,1.0,0.7,2 từ tích cực,0.0,score_based,1.0
Shopee,Dv ok,5,positive,dv ok,dv ok,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,oke á,5,positive,oke á,oke á,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,Rất hài long,5,positive,rất hài long,rất hài_long,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Lazada,Tuyệt vời cho những giá trị nhân văn cho nhà phát triển này đồng hành trong sự im lặng. By NCT44,5,positive,tuyệt vời cho những giá trị nhân văn cho nhà phát triển này đồng hành trong sự im lặng by nct44,tuyệt_vời cho những giá_trị nhân_văn cho nhà phát_triển này đồng_hành trong sự im_lặng by nct44,vi,1,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Shopee,Rat tot giao hang nhanh chất lượng tốt rất thích cách bán hàng của shopee,5,positive,rat tot giao hang nhanh chất lượng tốt rất thích cách bán hàng của shopee,rat tot giao hang nhanh chất_lượng tốt rất thích cách bán hàng của shopee,vi,1,1,1.0,0.7,3 từ tích cực,1.0,score_based,1.0
